customer_id,full_name,email,phone,birth_date,country,signup_date,loyalty_tier
5745,Michel Salmon,michel.salmon@hotmail.fr,0033838935953,19-01-1967,de,20/03/2026,argent
5746,Christine de Jacquet,christine.de.jacquet@yahoo.fr,unknown,28/10/1997,GERMANY,2024-06-11,or
5747,Martin Peltier,n/a,-999,04-09-1955,de,2025-10-04,bronze
5748,Maggie Hamel,maggie.hamel@outlook.com,,1944-09-26,Francia,2025-06-26,or
5749,Adrien Martineau,adrien.martineau@gmail.com,NULL,1999-08-22,États-Unis,25/05/2023,platine
5750,André François,andré.françois@ gmail.com,n/a,1899-05-20,ch,2026-01-30,argent
5751,Olivie Techer,olivie.techer@yahoo.fr,unknown,01-07-1946,ch,2026-02-24,bronze
5752,Olivie Leconte,olivie.leconte@yahoo.fr,0033776029914,1945-06-23,de,2021-11-01,bronze
5753,Julie de Leclercq,julie.de.leclercq@yahoo.fr,0023561781,1950-08-10,SUISSE,17/01/2024,null
5754,Émile de Chevalier,émile.de.chevalier@outlook.com,+33385277895,1980-12-10,CH,08/08/2023,or
5755,Franck du Sanchez,franck.du.sanchez@hotmail.fr,0095026480,31/07/2002,Allemagne,03/08/2026,bronze
5756,Martin Baron,martin.barongmail.com,+33167812778,1957-01-29,BE,2022-07-29,bronze
5757,Auguste Garcia,auguste.garcia@gmail.com,+33134862985,09-04-1998,Suisse,25/05/2025,bronze
5758,Sabine Rey,sabine.rey@hotmail.fr,0085605397,1899-05-20,be,2026-07-10,argent
5759,Paul Boutin,paul.boutin@yahoo.fr,unknown,14/11/1979,Francia,18/07/2025,bronze
5760,Claire Clément,claire.clément@outlook.com,-999,21/02/1985,FR,26/02/2025,-999
5761,Clémence Peron,clémence.peron@hotmail.fr,96.79.08.98.40,09-03-1941,Francia,24/11/2022,argent
5762,Louise Morvan de Leroux,louise.morvan.de.leroux@yahoo.fr,n/a,1945-03-28,SUISSE,2023-05-31,argent
5763,Anouk Jourdan de Jacquet,anouk.jourdan.de.jacquet@ gmail.com,23.86.76.73.80,24-09-1961,fr,2025-07-27,argent
5764,Alexandre Chauvet,alexandre.chauvet@yahoo.fr,,2031-01-15,ch,20/04/2026,platine
5765,Zoé de la Dumont,zoé.de.la.dumont@yahoo.fr,0033806235040,25-09-1959,France,15/01/2025,bronze
5766,Nath Weber,nath.webergmail.com,+33124825544,2031-01-15,Suisse,20/08/2022,N/A
5767,Nathalie du Allain,nathalie.du.allain@hotmail.fr,0028946338,1965-04-12,Etats-Unis,11/07/2026,platine
5768,Caroline-Marianne Lebon,caroline-marianne.lebon@ gmail.com,0033725629269,21/01/1948,DE,2022-10-30,bronze
5769,Jean Laporte-Raynaud,jean.laporte-raynaud@outlook.com,+33865507846,08-05-1994,États-Unis,21/06/2026,platine
5770,Marguerite Durand-Bourdon,marguerite.durand-bourdon@yahoo.fr,34.91.89.11.70,04/10/1959,United States,19/09/2024,null
5771,André Philippe,andré.philippe@outlook.com,?,03-11-1974,Allemagne,2022-04-05,VIP
5772,Émilie Gautier,émilie.gautier@hotmail.fr,0033781367500,1951-12-20,Allemagne,10/07/2026,bronze
5773,Denis-Tristan Nicolas,denis-tristan.nicolas@gmail.com,NULL,25-12-1956,de,30/09/2024,argent
5774,Olivier Robert,olivier.robert@outlook.com,0033562258660,1899-05-20,SUISSE,02/07/2026,bronze
5775,Claude-Patricia Faivre,claude-patricia.faivre@outlook.com,0058548596,16-06-1969,Suisse,2026-07-19,platine
5776,Louise Colin,louise.colingmail.com,0033502000245,1973-05-17,Belgique,2024-12-01,-999
5777,Hortense-Arnaude Gomez,-,+33055708368,23-07-1945,United States,31/05/2025,argent
5778,Guy Bailly,guy.bailly@outlook.com,0073677462,18/01/1957,FR,16/06/2025,argent
5779,Jules Buisson,jules.buisson@yahoo.fr,0032812312,01/08/2009,DE,21/09/2022,bronze
5780,Tristan Robert,tristan.robert@yahoo.fr,+33836472387,1982-09-28,Belgique,2023-06-13,null
5781,Danielle Gosselin-Georges,danielle.gosselin-georges@gmail.com,+33775458472,1966-01-09,BELGIQUE,14/08/2023,platine
5782,Alexandria-Marguerite Blanchard,alexandria-marguerite.blanchard@hotmail.fr,+33608271721,1899-05-20,SUISSE,2024-01-04,or
5783,Eugène du Wagner,eugène.du.wagner@yahoo.fr,0033299936216,07-05-1990,FR,2025-09-20,platine
5784,Astrid-Madeleine Huet,astrid-madeleine.huet@yahoo.fr,0033398358446,17-03-1977,Francia,02/05/2022,argent
5785,Virginie Vasseur,virginie.vasseur@gmail.com,0044979127,03/11/1947,FRANCE,27/09/2024,argent
5786,Sabine-Adélaïde Lemoine,sabine-adélaïde.lemoine@gmail.com,0033397871375,21-07-1978,États-Unis,31/05/2022,or
5787,Jacqueline Dumont-Gérard,jacqueline.dumont-gérard@outlook.com,0033832004879,30-10-1937,GERMANY,2025-10-11,bronze
5788,Camille Guillou,camille.guillou@outlook.com,+33523860030,30/06/2000,fr,11/02/2023,bronze
5789,Georges Chevallier de Baudry,georges.chevallier.de.baudry@gmail.com,+33239102929,11/11/1999,Allemagne,2025-06-20,platine
5790,Benjamin Bailly,benjamin.bailly@outlook.com,,1950-08-21,GERMANY,2022-03-09,bronze
5791,David Chauvin,N/A,NULL,10-05-1939,de,2022-04-20,argent
5792,Océane Duval,océane.duval@hotmail.fr,n/a,1945-06-08,SUISSE,2021-11-27,platine
5793,Élise-Philippine Gillet,élise-philippine.gillet@outlook.com,NULL,1961-01-08,USA,19/02/2025,VIP
5794,Christine Le Petit,christine.le.petitgmail.com,-,15/12/1978,BE,10/10/2025,bronze
5795,Franck Auger,franck.auger@gmail.com,?,29/09/1985,GERMANY,2024-06-21,bronze
5796,Mathilde Chevallier-Le Gall,mathilde.chevallier-le.gallgmail.com,0002706159,1992-11-30,de,2022-07-13,platine
5797,Roger Costa-Lopes,roger.costa-lopes@hotmail.fr,+33906322481,1940-03-31,be,2023-06-08,platine
5798,Édouard-Zacharie Lefort,édouard-zacharie.lefort@outlook.com,0033109567975,17-11-1983,Allemagne,2023-11-03,argent
5799,Thierry François Le Pichon,thierry.françois.le.pichon@hotmail.fr,34.71.24.76.00,25/12/1979,ch,2022-04-10,bronze
5800,Anne Lecoq-Lemaire,anne.lecoq-lemaire@yahoo.fr,+33831764172,09/07/1995,USA,2023-11-04,platine
5801,Richard Richard,,+33015071380,27-06-1974,DE,2023-10-07,argent
5802,Gérard Vincent,gérard.vincent@outlook.com,0084743621,15-05-1970,Etats-Unis,2025-03-30,platine
5803,Alain Moreno,alain.moreno@outlook.com,unknown,1968-05-10,BELGIQUE,30/09/2021,platine
5804,Xavier de la Seguin,xavier.de.la.seguin@gmail.com,?,1965-12-01,Suisse,25/10/2021,or
5805,Grégoire Antoine,grégoire.antoine@outlook.com,0033110797714,01-11-1966,SUISSE,28/11/2021,or
5806,Stéphane-Georges Devaux,stéphane-georges.devaux@yahoo.fr,,06-05-1993,DE,25/03/2024,or
5807,Lucy-Zoé Delaunay,lucy-zoé.delaunay@ gmail.com,0071669841,22/06/1994,BE,11/10/2023,platine
5808,Capucine Gérard,capucine.gérard@hotmail.fr,0033433256238,1951-12-11,Suisse,26/01/2025,or
5809,Luce Guillon de Bourdon,luce.guillon.de.bourdon@yahoo.fr,0003708782,06-03-1969,Etats-Unis,02/04/2022,bronze
5810,Andrée Leroux,andrée.leroux@yahoo.fr,-,12/04/1985,GERMANY,2026-03-24,platine
5811,Augustin Hebert,augustin.hebertgmail.com,0033644822175,30/11/2007,États-Unis,01/05/2024,or
5812,Sébastien Besnard-Guillou,sébastien.besnard-guillougmail.com,null,04-10-1963,US,2025-12-07,bronze
5813,Aurélie Ribeiro,aurélie.ribeiro@hotmail.fr,0033942968827,26-05-1980,États-Unis,2025-05-09,bronze
5814,Valentine Chartier,valentine.chartiergmail.com,-,18/05/1983,United States,2024-03-12,bronze
5815,Jeanne Schmitt-Coulon,NULL,+33796240964,12/01/1957,France,2025-11-24,or
5816,Nathalie Morvan,nathalie.morvan@hotmail.fr,0084217028,16/05/1954,ch,2023-05-31,argent
5817,Claire Leroux,?,88.20.89.34.80,2009-04-25,États-Unis,2023-09-22,argent
5818,Henriette de Nguyen,henriette.de.nguyen@gmail.com,+33799160911,1946-01-12,Allemagne,22/03/2023,bronze
5819,Bertrand de la Pelletier,bertrand.de.la.pelletier@yahoo.fr,+33376052304,24-04-1985,ch,2023-04-30,or
5820,Brigitte du Le Roux,brigitte.du.le.rouxgmail.com,null,16-03-1994,FR,02/02/2026,argent
5821,Guillaume Leroy du Maréchal,guillaume.leroy.du.maréchal@hotmail.fr,49.89.80.88.00,09-02-1999,CH,20/01/2026,or
5822,Claudine Pereira,claudine.pereira@yahoo.fr,0059266486,01-02-1956,US,2024-10-21,or
5823,Jeanne Rocher-Blin,jeanne.rocher-blin@gmail.com,41.55.94.50.10,30/05/1965,États-Unis,05/05/2022,or
5824,Théophile Potier,théophile.potier@yahoo.fr,unknown,1949-04-07,de,30/05/2024,platine
5825,Nicole Guillaume-De Oliveira,nicole.guillaume-de.oliveira@yahoo.fr,+33455906700,21/04/1959,GERMANY,05/11/2021,argent
5826,Madeleine-Christiane Léger,madeleine-christiane.léger@gmail.com,0048966760,02-07-1975,Francia,2023-05-11,argent
5827,Julie Renard,julie.renard@yahoo.fr,75.80.97.45.30,1936-10-19,Belgique,07/09/2022,argent
5828,Alix du Dumont,alix.du.dumont@outlook.com,+33265401659,29/11/1953,de,2024-10-06,bronze
5829,André Petit-Lemonnier,andré.petit-lemonniergmail.com,+33242767746,2005-08-13,GERMANY,2022-05-24,platine
5830,Antoinette Perrier,antoinette.perrier@outlook.com,0033584886008,21-10-1937,Etats-Unis,18/10/2021,platine
5831,Nicole Leduc,nicole.leducgmail.com,+33957047264,17/01/1989,de,2025-12-26,platine
5832,Astrid Caron,astrid.caron@hotmail.fr,0033375365968,1990-07-04,de,17/12/2021,or
5833,Marine Bousquet-Roy,marine.bousquet-roy@hotmail.fr,0083854540,12-05-1963,Belgique,2021-11-17,platine
5834,Joséphine Schneider,joséphine.schneider@yahoo.fr,11.23.27.48.90,1984-09-07,Belgique,2025-07-20,argent
5835,Aurélie Lebreton,aurélie.lebreton@outlook.com,0020388621,1968-08-08,États-Unis,19/03/2026,bronze
5836,Agathe Bègue,agathe.bègue@outlook.com,0033453069358,1976-06-10,United States,28/03/2024,argent
5837,Grégoire Ferrand,grégoire.ferrand@hotmail.fr,?,04-10-2002,Etats-Unis,2026-04-01,bronze
5838,Marie Giraud,marie.giraud@hotmail.fr,,1956-08-20,be,23/10/2022,argent
5839,Catherine Garcia-Clerc,catherine.garcia-clerc@gmail.com,+33878848699,11-03-1987,ch,14/08/2024,argent
5840,Colette-Anne Schneider,colette-anne.schneider@hotmail.fr,0033147246301,19/03/2010,GERMANY,2026-01-12,argent
5841,Monique Lacombe Le Roger,monique.lacombe.le.rogergmail.com,0033283391218,1955-10-23,DE,22/03/2024,platine
5842,Constance Duhamel,constance.duhamel@outlook.com,0032210102,25-06-1951,Allemagne,15/11/2022,platine
5843,Alain Andre,alain.andre@ gmail.com,NULL,1899-05-20,de,2024-06-17,bronze
5844,Étienne Guichard du Morin,étienne.guichard.du.morin@yahoo.fr,+33198074682,19-05-1957,be,2022-09-12,platine
5845,Lucas Pruvost Le Labbé,lucas.pruvost.le.labbé@yahoo.fr,+33620545967,25-12-1994,Etats-Unis,2025-11-22,bronze
5846,Aimée Lagarde,aimée.lagarde@gmail.com,0006541134,1939-03-07,Belgique,2021-09-23,argent
5847,  MARGOT ROUSSEL  ,margot.roussel@ gmail.com,0005836683,20/08/1965,FRANCE,2023-03-12,bronze
5848,Laurent Joubert,laurent.joubertgmail.com,0033083868889,22/02/1990,Suisse,25/04/2022,bronze
5849,Véronique de Marchal,véronique.de.marchalgmail.com,0076093201,1899-05-20,États-Unis,2022-05-21,or
5850,Susanne Lefort,susanne.lefort@gmail.com,0033809521755,1974-11-15,be,2024-04-10,bronze
5851,Michel Coulon,michel.coulon@ gmail.com,unknown,28/12/1969,fr,06/10/2024,argent
5852,Océane-Christine Nguyen,océane-christine.nguyen@outlook.com,0091704542,11-09-1955,SUISSE,2022-04-01,or
5853,Marie Bazin-Cousin,marie.bazin-cousin@ gmail.com,?,08-09-1963,de,31/05/2026,
5854,Arthur Lefort,arthur.lefort@yahoo.fr,n/a,02-09-1965,SUISSE,11/10/2024,?
5855,Adrien-Antoine Blanc,adrien-antoine.blanc@yahoo.fr,null,19-02-1972,DE,2022-01-19,argent
5856,Anne Robin,anne.robin@hotmail.fr,unknown,1944-06-08,fr,2026-06-17,or
5857,Anastasie Colas,anastasie.colas@gmail.com,0050074189,1899-05-20,France,25/08/2025,bronze
5858,Marguerite Rocher-Cousin,marguerite.rocher-cousin@outlook.com,0089365294,30-09-1952,SUISSE,2023-02-12,argent
5859,Céline Pasquier,céline.pasquier@ gmail.com,0033348131045,1998-06-13,États-Unis,12/12/2021,platine
5860,Océane Louis,océane.louis@hotmail.fr,0033748352680,25-01-1987,Allemagne,2023-10-02,bronze
5861,Richard-Martin Morel,richard-martin.morel@outlook.com,0033448838425,1991-08-16,DE,21/09/2025,argent
5862,Lucy Lebon,lucy.lebon@outlook.com,-999,2031-01-15,Belgique,14/02/2022,argent
5863,Constance Leclerc,constance.leclercgmail.com,?,1978-01-24,BELGIQUE,2022-03-22,or
5864,Benoît Pinto,benoît.pintogmail.com,0033547602206,21/02/1994,France,23/04/2025,bronze
5865,Hortense Gomes,hortense.gomes@yahoo.fr,22.75.95.00.20,15/01/1997,DE,09/01/2026,bronze
5866,Augustin Julien,augustin.julien@hotmail.fr,+33795074071,18/01/1944,Allemagne,19/07/2025,platine
5867,Christophe du Valentin,christophe.du.valentin@ gmail.com,+33100649340,1977-01-11,Francia,27/09/2022,argent
5868,Célina-Adélaïde Lopes,célina-adélaïde.lopes@outlook.com,0033941184913,02/11/1961,CH,2026-09-04,or
5869,Diane Morvan,diane.morvan@gmail.com,0056100679,1962-08-30,fr,05/06/2026,argent
5870,Tristan Moreau,tristan.moreau@hotmail.fr,n/a,22/07/1965,SUISSE,2025-03-12,platine
5871,Franck Dupré,franck.dupré@gmail.com,+33006776255,2031-01-15,DE,05/10/2021,or
5872,Timothée Lévêque,timothée.lévêque@outlook.com,42.62.41.78.40,09-11-1997,GERMANY,2022-08-22,or
5873,Thomas Lemoine,thomas.lemoine@yahoo.fr,0010090605,02/05/1985,be,2022-12-11,argent
5874,Olivie Gros-Fleury,olivie.gros-fleury@yahoo.fr,+33732904575,12/12/1953,DE,2025-06-29,
5875,Stéphanie-Margot Moreno,stéphanie-margot.moreno@gmail.com,+33426033620,2000-04-11,United States,23/02/2026,bronze
5876,Michel Lemaître,michel.lemaître@outlook.com,+33092071152,1899-05-20,FRANCE,2022-11-07,argent
5877,Adèle Arnaud-Roche,adèle.arnaud-rochegmail.com,null,31-01-1968,Allemagne,2022-03-12,bronze
5878,Bertrand Gaudin,bertrand.gaudin@gmail.com,+33959772168,1899-05-20,Belgique,2024-04-22,or
5879,Jean Gomez,jean.gomez@gmail.com,0089728454,18-08-1971,DE,20/01/2026,bronze
5880,Pierre Dos Santos,pierre.dos.santos@outlook.com,0033839482322,1948-05-01,ch,07/01/2022,argent
5881,Guillaume Lopes,guillaume.lopes@hotmail.fr,0033165993020,08-04-1972,fr,2022-05-12,argent
5882,André Le Delannoy,andré.le.delannoy@yahoo.fr,52.13.53.02.80,30-11-1987,Allemagne,2022-03-10,or
5883,Anaïs Cordier,anaïs.cordier@hotmail.fr,0077756919,1954-09-25,BE,2024-05-29,platine
5884,Auguste Pottier,auguste.pottier@yahoo.fr,74.69.02.98.30,10/06/1937,États-Unis,27/04/2022,bronze
5885,Gilles Hoarau,gilles.hoarau@outlook.com,unknown,19-11-1998,Francia,24/03/2024,platine
5886,Océane Pascal,océane.pascal@gmail.com,+33362198655,31/01/2002,US,09/01/2022,platine
5887,Louise-Joséphine Ribeiro,louise-joséphine.ribeiro@yahoo.fr,null,04-12-1984,États-Unis,2023-08-10,argent
5888,Élisabeth Dumont,élisabeth.dumont@hotmail.fr,+33424362585,19/03/1999,FR,2023-01-20,platine
5889,Benoît Potier,?,null,29-04-1974,ch,2025-02-19,gold
5890,Frédéric-Eugène Vaillant,frédéric-eugène.vaillant@gmail.com,n/a,1961-02-19,fr,21/06/2026,platine
5891,Georges Garnier,georges.garnier@gmail.com,0045769475,16/08/1941,États-Unis,2025-09-14,-999
5892,Juliette Mace,juliette.mace@outlook.com,59.74.66.98.60,18-08-1993,Allemagne,2026-07-15,platine
5893,Martin Guillaume,martin.guillaumegmail.com,0008095948,02/09/2003,Allemagne,27/02/2022,platine
5894,Éléonore Samson,,0047213074,27/08/1965,Etats-Unis,28/05/2022,bronze
5895,Célina Da Costa,célina.da.costa@gmail.com,NULL,05/05/1949,be,2022-10-16,argent
5896,Maurice Duhamel,maurice.duhamel@hotmail.fr,+33817852211,1966-09-03,United States,2023-07-25,argent
5897,Sophie Morin-Pascal,sophie.morin-pascal@gmail.com,0087447017,1956-10-14,SUISSE,2022-09-10,platine
5898,Tristan Labbé,tristan.labbé@gmail.com,+33772966563,1937-08-15,ch,2022-09-12,argent
5899,Bertrand Lopes,bertrand.lopes@gmail.com,N/A,19-01-2004,GERMANY,21/02/2024,bronze
5900,Christophe François,christophe.françois@outlook.com,0033094391368,1958-11-29,US,2025-10-02,bronze
5901,Paul Gaillard,paul.gaillard@gmail.com,0033552862092,2003-11-09,ch,07/08/2024,bronze
5902,Jeanne Barre,jeanne.barre@hotmail.fr,0033222739389,1945-04-23,BELGIQUE,2024-10-05,argent
5903,Guy Marchal,guy.marchal@gmail.com,+33661850761,09/09/1999,CH,2026-04-05,or
5904,Suzanne Lambert-Gros,suzanne.lambert-gros@hotmail.fr,0001071261,1949-10-12,US,2023-06-30,unknown
5905,Geneviève Pascal-Potier,geneviève.pascal-potier@outlook.com,0046735742,1977-09-27,Suisse,13/06/2022,or
5906,Denis de la Renard,denis.de.la.renardgmail.com,0033258922256,11-09-2004,fr,03/01/2022,argent
5907,Thierry Marques,thierry.marques@yahoo.fr,11.80.46.74.10,1951-07-21,de,11/11/2025,bronze
5908,Patrick Laroche,patrick.larochegmail.com,0033013626084,15/05/1959,Suisse,2025-01-16,argent
5909,Sébastien Fouquet-Reynaud,sébastien.fouquet-reynaud@gmail.com,0055491215,26/12/1984,CH,2022-02-25,or
5910,Auguste-Auguste Moreno,auguste-auguste.moreno@yahoo.fr,91.96.93.95.70,16/03/1993,Francia,16/06/2024,bronze
5911,Éléonore Lopez,éléonore.lopez@ gmail.com,,06-07-1971,BE,2022-06-21,platine
5912,Eugène Masse,eugène.masse@gmail.com,0076098731,30-12-1953,FR,2022-07-19,
5913,Valérie Grondin,valérie.grondin@hotmail.fr,+33759889786,1941-09-18,United States,2023-06-26,bronze
5914,Thomas Le Renaud,thomas.le.renaud@gmail.com,0033089523120,1944-05-15,DE,2022-07-07,argent
5915,Antoinette-Marthe Laurent,antoinette-marthe.laurent@hotmail.fr,74.70.00.26.80,1993-10-26,CH,17/01/2024,or
5916,Honoré Devaux du Mahe,honoré.devaux.du.mahe@hotmail.fr,+33636560450,16-10-1965,fr,02/11/2021,bronze
5917,Joseph Gomes-Rocher,joseph.gomes-rocher@yahoo.fr,N/A,07-04-1952,DE,21/12/2024,bronze
5918,Roland Grenier,roland.grenier@hotmail.fr,n/a,1964-03-27,GERMANY,2024-01-14,bronze
5919,Marcel Le Huet,marcel.le.huet@yahoo.fr,0033895965466,2009-10-13,be,2022-12-18,argent
5920,Julie Klein,julie.klein@outlook.com,0069993934,16/08/1991,fr,2023-02-06,or
5921,Lorraine Jean,lorraine.jean@gmail.com,0033822309586,04/11/1978,Suisse,13/05/2022,platine
5922,Gabrielle Bruneau,gabrielle.bruneau@yahoo.fr,0033097202170,1985-11-24,US,13/02/2024,argent
5923,Raymond Lévêque de la Renault,raymond.lévêque.de.la.renault@gmail.com,,1982-12-30,ch,20/11/2023,bronze
5924,Laurent Andre de la Ramos,laurent.andre.de.la.ramosgmail.com,0013756589,18/07/1981,USA,2023-09-06,bronze
5925,Maggie Techer,maggie.techer@hotmail.fr,0093145843,16-07-1986,France,2023-01-07,platine
5926,Nicole Chevallier,nicole.chevallier@hotmail.fr,+33034236220,26/04/1952,GERMANY,2026-01-05,argent
5927,Honoré du Klein,honoré.du.klein@gmail.com,0079686800,16-06-1949,Belgique,2024-06-25,or
5928,Claire Colas,claire.colas@outlook.com,+33774174304,01-04-2000,Allemagne,2022-10-05,argent
5929,Andrée Meyer,andrée.meyer@gmail.com,0033946652752,2031-01-15,de,2022-09-19,argent
5930,Raymond Brunet,raymond.brunet@yahoo.fr,+33569133030,30-06-1982,Belgique,2022-10-26,argent
5931,Lucas-Nicolas Besnard,lucas-nicolas.besnard@outlook.com,n/a,20/10/1940,DE,20/03/2026,or
5932,Emmanuel Lopes,emmanuel.lopes@gmail.com,+33984723034,1983-11-09,BE,22/04/2025,
5933,Alphonse Rodriguez,unknown,+33722240507,1976-03-27,Etats-Unis,17/10/2025,unknown
5934,Josette Peltier,josette.peltier@yahoo.fr,46.19.92.40.60,2001-12-15,Francia,10/07/2023,or
5935,Henriette Regnier-Besnard,henriette.regnier-besnard@gmail.com,+33225909566,1947-04-13,Francia,07/07/2025,platine
5936,Gilbert Guillou de la Hoarau,gilbert.guillou.de.la.hoarau@yahoo.fr,0021101878,18-02-1972,FR,06/12/2021,platine
5937,Patricia Bernier,patricia.bernier@yahoo.fr,0033039251999,15-10-1981,France,2022-12-25,argent
5938,Dorothée Joseph,dorothée.joseph@yahoo.fr,,07-08-1959,États-Unis,16/07/2022,platine
5939,Luce Gérard,luce.gérard@hotmail.fr,+33963308334,20-07-1946,SUISSE,12/03/2023,bronze
5940,Agnès Schneider,agnès.schneider@outlook.com,04.70.20.59.60,22-05-1973,France,2025-07-21,argent
5941,Arnaude Raymond,arnaude.raymond@ gmail.com,0033926632956,07/03/1993,BE,21/11/2022,-
5942,Maurice Mahe,maurice.mahe@gmail.com,+33061658129,1971-04-15,CH,23/05/2022,N/A
5943,Constance Fernandes,constance.fernandes@outlook.com,+33029559636,29-02-1980,Francia,2022-12-11,argent
5944,Tristan Lejeune,tristan.lejeune@ gmail.com,NULL,25-08-1948,United States,2022-09-11,or
5945,Frédéric Bègue,frédéric.bèguegmail.com,0021122121,05-02-1976,France,2023-08-01,bronze
5946,Pierre Dupré de Mendès,pierre.dupré.de.mendès@outlook.com,+33764019185,29/08/1963,BE,2023-01-12,platine
5947,Andrée Perrier-Ruiz,andrée.perrier-ruiz@yahoo.fr,0087787358,19/11/2009,de,2023-05-11,?
5948,Noémi Carre,noémi.carregmail.com,,2006-08-27,ch,14/08/2022,or
5949,Éric de Schneider,éric.de.schneider@gmail.com,83.14.78.91.10,1899-05-20,Francia,2024-01-29,
5950,Sophie Brunet du Pruvost,sophie.brunet.du.pruvost@hotmail.fr,0033831800366,1981-06-06,FRANCE,2023-10-09,platine
5951,Adrien Bonnet,adrien.bonnetgmail.com,NULL,16/02/1936,Suisse,2023-01-27,or
5952,Inès de Monnier,inès.de.monnier@gmail.com,+33900768627,1977-03-18,United States,03/07/2025,N/A
5953,Gabriel Schmitt-Berthelot,gabriel.schmitt-berthelot@outlook.com,37.61.85.18.60,2010-03-12,GERMANY,2022-08-10,or
5954,Caroline Hoarau,caroline.hoarau@yahoo.fr,0033282339218,1968-04-11,de,20/12/2025,platine
5955,Jérôme Lemoine-Pinto,jérôme.lemoine-pinto@hotmail.fr,null,1991-01-05,BELGIQUE,2022-07-23,VIP
5956,Capucine Guibert-Da Costa,capucine.guibert-da.costa@gmail.com,0061781596,1899-05-20,GERMANY,14/08/2024,bronze
5957,Jeanne Allard-Jacquot,jeanne.allard-jacquot@ gmail.com,65.68.62.95.90,21-02-1958,be,2025-11-14,or
5958,Isaac Pons,isaac.pons@hotmail.fr,NULL,13/01/1951,United States,13/12/2023,bronze
5959,Claire Salmon,claire.salmon@outlook.com,99.67.08.08.90,09/01/1982,United States,04/01/2024,VIP
5960,Joséphine Vaillant,joséphine.vaillant@hotmail.fr,0098416734,1962-02-13,be,01/12/2025,or
5961,Marianne de la Alexandre,marianne.de.la.alexandre@outlook.com,+33044509286,14/09/1990,fr,2026-02-07,bronze
5962,Denise Lemaire,denise.lemaire@gmail.com,0066489008,27-05-1998,ch,2022-08-14,platine
5963,Jeannine Pelletier-Dijoux,jeannine.pelletier-dijoux@hotmail.fr,0033830574883,21-07-1943,USA,2024-10-25,bronze
5964,Julie Bernier,julie.bernier@outlook.com,0050003056,03-05-2010,CH,10/07/2025,bronze
5965,Caroline Allain,caroline.allain@hotmail.fr,0018493784,2031-01-15,Suisse,2023-11-19,bronze
5966,Anastasie-Camille Samson,anastasie-camille.samson@ gmail.com,+33600136510,18/09/1971,Francia,2022-11-16,platine
5967,Henri Fleury de la Brunel,henri.fleury.de.la.brunel@yahoo.fr,,15/05/1980,USA,2025-08-29,argent
5968,Bertrand Breton,bertrand.breton@yahoo.fr,+33222190533,26-12-2003,USA,20/05/2026,platine
5969,Matthieu Martinez Le Didier,matthieu.martinez.le.didier@ gmail.com,-999,09/10/1958,CH,2024-05-24,platine
5970,Adèle Camus,adèle.camus@gmail.com,0033129003622,02-01-1998,Belgique,16/06/2026,bronze
5971,Noël Gomez,noël.gomez@outlook.com,0033488395855,16/12/2004,FRANCE,2024-06-29,bronze
5972,Éric Mary,éric.mary@hotmail.fr,0033618575917,13/11/1985,US,2022-01-20,argent
5973,Anastasie Evrard,anastasie.evrard@ gmail.com,+33477447353,07/08/1999,DE,04/07/2023,argent
5974,Henri Navarro,henri.navarro@gmail.com,0033949734493,06-04-2001,Etats-Unis,2021-11-26,platine
5975,Patrick Gros-Joubert,patrick.gros-joubert@outlook.com,0033113389260,29/12/1937,Allemagne,15/04/2024,-999
5976,Diane de Benard,diane.de.benard@yahoo.fr,0033486251521,21-04-1995,FR,2023-12-13,or
5977,Lucas Millet de la Millet,lucas.millet.de.la.millet@outlook.com,unknown,24-05-1990,Francia,16/03/2024,or
5978,Simone Bernier,simone.bernier@ gmail.com,0033629994,21-02-1964,USA,2026-03-02,or
5979,Julie Leblanc,julie.leblanc@hotmail.fr,0033985739083,1899-05-20,ch,20/11/2025,platine
5980,Corinne Gauthier,corinne.gauthier@yahoo.fr,0033464884997,17-07-1988,BE,20/08/2024,n/a
5981,Denise Guilbert,denise.guilbert@outlook.com,,14/01/2004,CH,05/12/2023,argent
5982,Susan-Arnaude Dos Santos,susan-arnaude.dos.santos@hotmail.fr,,1958-03-02,France,2025-09-12,bronze
5983,Marcel du Samson,marcel.du.samson@gmail.com,30.38.85.68.10,06/04/2001,United States,2025-08-07,or
5984,Jacqueline-Victoire Tanguy,jacqueline-victoire.tanguygmail.com,92.17.79.05.50,15-09-1941,Belgique,18/06/2022,
5985,Pauline Mary,pauline.mary@hotmail.fr,0070532601,1951-04-21,CH,01/05/2022,bronze
5986,Stéphane Chevalier-Dubois,?,-999,1954-05-15,FR,2023-05-13,or
5987,Capucine Gaudin-Wagner,capucine.gaudin-wagner@gmail.com,0073615873,1944-12-12,Allemagne,14/08/2023,argent
5988,Christine Besnard,christine.besnard@outlook.com,n/a,21-08-1941,US,2023-05-01,platine
5989,Bernadette Poulain,bernadette.poulain@gmail.com,unknown,1983-03-10,FR,2025-09-03,or
5990,Benoît Gillet,benoît.gillet@outlook.com,37.72.70.28.90,27/06/1957,États-Unis,31/10/2023,bronze
5991,Odette Thomas,odette.thomas@outlook.com,0033644161019,16-06-1961,ch,20/09/2026,or
5992,Margot Couturier,margot.couturier@outlook.com,+33051038802,06/08/2002,Belgique,2024-03-04,or
